"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
2461900845,2014-09-03,310000,1,1,570,6000,1,FALSE,0,"2","5",570,0,1918,0,"98136",47.5517,-122.385,1530,6000
2019200480,2014-08-13,220000,3,2.25,1470,7518,1,FALSE,0,"3","7",1160,310,1985,0,"98003",47.2725,-122.3,1720,8300
5583200345,2015-05-11,422000,2,1,750,4000,1,FALSE,0,"4","6",750,0,1926,0,"98118",47.5547,-122.272,1120,5038
9136102057,2014-09-05,650000,4,2.5,2160,3139,1,FALSE,0,"3","7",1080,1080,1940,0,"98103",47.6662,-122.338,1650,3740
7899800045,2014-08-28,107000,3,1.5,910,5120,1,FALSE,0,"3","6",910,0,1973,0,"98106",47.5238,-122.356,1410,5132
8651402750,2015-02-18,132825,3,1.5,1210,5200,1,FALSE,0,"5","6",1210,0,1969,0,"98042",47.3615,-122.087,1120,5200
5103300020,2014-10-20,765000,4,2.5,4040,25752,2,FALSE,0,"3","10",4040,0,2000,0,"98038",47.4579,-122.068,3230,22247
5288200260,2014-09-03,597000,2,1.75,2470,4600,1,FALSE,3,"4","7",1140,1330,1916,0,"98126",47.5599,-122.378,1790,5175
7237301010,2015-02-18,290000,3,2.5,2200,4240,2,FALSE,0,"3","7",2200,0,2003,0,"98042",47.3715,-122.127,2200,4311
7853210180,2014-10-02,428000,3,2.5,2340,3466,2,FALSE,0,"3","7",2340,0,2004,0,"98065",47.5322,-121.851,1970,3739
8651402910,2014-08-06,176000,2,1,770,5200,1,FALSE,0,"5","6",770,0,1969,0,"98042",47.3627,-122.087,1150,5330
1912100882,2014-07-30,482000,2,2.25,1350,1248,2,FALSE,0,"3","7",1180,170,2000,0,"98102",47.6399,-122.32,1760,3360
1430800100,2015-01-16,356000,4,2,1600,12500,1,FALSE,0,"5","7",1600,0,1938,0,"98166",47.4713,-122.355,1260,8306
8732130680,2014-10-27,210000,3,2.25,2140,9775,1,FALSE,0,"4","7",1470,670,1978,0,"98023",47.306,-122.379,2050,8625
6819100310,2015-04-14,950000,4,3,2420,4800,1.5,FALSE,0,"3","7",1520,900,1919,0,"98119",47.6453,-122.358,1090,3800
8644500010,2015-03-20,715000,3,1.75,1650,7276,1.5,FALSE,4,"4","7",1150,500,1928,0,"98117",47.6989,-122.399,2300,8088
1858600012,2014-06-05,310000,4,2.25,2192,12128,2,FALSE,0,"3","8",2192,0,2006,0,"98030",47.3644,-122.2,1914,4649
3649100674,2015-04-30,535000,3,2.5,2390,6263,2,FALSE,0,"3","9",2390,0,2003,0,"98028",47.7379,-122.248,2390,11761
7523700245,2014-10-15,240000,3,1,1350,7560,1,FALSE,0,"4","7",950,400,1959,0,"98032",47.3784,-122.303,1470,7560
1565950090,2015-03-05,308000,4,2.5,2020,7277,2,FALSE,0,"3","8",2020,0,1993,0,"98055",47.4318,-122.19,2820,7284
4073200757,2014-12-31,690000,3,2,1890,6620,1,FALSE,3,"4","8",1890,0,1954,0,"98125",47.7016,-122.274,2590,7188
2325039067,2014-05-07,690000,3,2,1760,6428,1,FALSE,0,"4","7",980,780,1942,0,"98199",47.6388,-122.397,1760,6004
2624049169,2014-12-11,4e+05,3,1.5,1890,6183,1,FALSE,0,"3","7",1090,800,1967,0,"98118",47.5396,-122.269,1750,6183
4232903990,2014-11-19,770000,3,1,2230,3200,2,FALSE,2,"3","8",1630,600,1918,0,"98109",47.6334,-122.356,2280,5400
5104530560,2015-04-01,208633,3,2.5,2040,3810,2,FALSE,0,"3","8",2040,0,2006,0,"98038",47.3537,-122,2370,4590
2770606822,2014-08-20,417000,3,2.5,1300,877,2,FALSE,0,"3","7",1060,240,2008,0,"98199",47.6591,-122.392,1320,1414
6632300477,2014-10-06,324950,3,1,1040,7288,1,FALSE,0,"3","7",1040,0,1959,0,"98125",47.7287,-122.311,1160,7287
191100275,2014-09-26,1350000,4,3.5,3500,9525,2,FALSE,0,"3","10",3500,0,1999,0,"98040",47.5641,-122.221,2630,9525
6648760150,2014-07-28,315000,3,2.5,1600,7982,2,FALSE,0,"3","8",1600,0,1993,0,"98001",47.3397,-122.266,1890,9830
5412400170,2015-04-14,259000,3,2,1390,7120,1,FALSE,0,"3","7",1390,0,1988,0,"98030",47.3786,-122.179,1530,7688
7511210310,2014-07-09,720500,4,2.5,3350,35298,2,FALSE,0,"4","9",3350,0,1985,0,"98053",47.6506,-122.036,2620,35604
8143000310,2014-09-09,495000,4,2.5,2020,7200,1,FALSE,0,"5","7",1010,1010,1968,0,"98034",47.7289,-122.201,1620,7275
3630120380,2015-02-05,539950,2,2,1670,3507,1,FALSE,0,"3","9",1670,0,2007,0,"98029",47.5545,-122.003,2330,3889
7752400075,2015-04-28,450000,3,2.25,1960,10682,1,FALSE,0,"3","7",1960,0,1957,0,"98008",47.6319,-122.124,1540,10682
1923039022,2014-11-20,7e+05,2,1.75,1679,577605,2,FALSE,0,"3","9",1679,0,2001,0,"98070",47.463,-122.475,1850,358934
3629870420,2014-09-12,970000,4,3.5,3780,20023,2,FALSE,2,"3","10",3780,0,2001,0,"98029",47.5491,-122.006,2150,3675
3623029034,2015-03-11,230000,3,1,1120,32250,1,FALSE,0,"4","6",1120,0,1934,0,"98070",47.447,-122.482,1010,335289
2624079028,2014-10-27,997950,4,3.5,4270,117176,2,FALSE,0,"3","9",4270,0,2008,0,"98024",47.5352,-121.883,2610,5251
6824100005,2014-08-01,408000,3,2.5,1470,1204,3,FALSE,0,"3","8",1470,0,2006,0,"98117",47.6998,-122.366,1460,1245
3039000050,2014-12-01,575000,4,2.75,1610,11201,1,FALSE,0,"5","7",1020,590,1982,0,"98033",47.7024,-122.198,1610,9000
6402710120,2014-05-05,309950,3,2.5,1880,7838,2,FALSE,0,"3","7",1880,0,1994,0,"98055",47.4439,-122.19,1810,7915
2582500110,2014-10-07,305000,4,2.5,2230,6487,2,FALSE,0,"3","7",2230,0,2003,0,"98092",47.3287,-122.169,2230,6882
7202270570,2014-07-14,559950,3,2.5,2120,4310,2,FALSE,0,"3","7",2120,0,2001,0,"98053",47.687,-122.037,2280,4380
1383500070,2015-02-10,525000,4,2.5,2303,16801,2,FALSE,0,"3","8",2303,0,1995,0,"98019",47.7266,-121.966,2080,14013
2564900470,2014-07-14,718500,4,2.75,2840,8800,2,FALSE,0,"3","9",2840,0,2008,0,"98033",47.7029,-122.171,1840,7700
3579700015,2015-02-27,295000,4,1.75,1400,11934,1,FALSE,0,"3","7",1050,350,1961,0,"98028",47.7346,-122.244,2080,10400
4310700778,2015-02-10,539950,3,2.25,1860,1558,3,FALSE,0,"3","8",1860,0,2014,0,"98103",47.7006,-122.339,1760,2456
4180400090,2014-06-13,3e+05,4,2.5,2700,10814,1,FALSE,0,"4","8",1560,1140,1966,0,"98030",47.369,-122.177,2460,6310
7202330270,2015-03-03,465000,3,2.5,1440,4473,2,FALSE,0,"3","7",1440,0,2003,0,"98053",47.6825,-122.036,1650,3322
4178500150,2014-09-22,289000,3,2.25,1670,6600,2,FALSE,0,"4","7",1670,0,1990,0,"98042",47.3604,-122.089,1670,6801
5451300105,2014-07-20,1050000,3,2.5,3470,12076,2,FALSE,3,"3","10",2560,910,1988,0,"98040",47.5319,-122.238,3590,17677
7883603390,2015-04-01,270000,4,1.75,1560,4290,2,FALSE,0,"3","7",1560,0,1994,0,"98108",47.5292,-122.323,1250,6000
8651100140,2014-08-05,1220000,4,2.25,3200,15367,2,FALSE,0,"4","9",3200,0,1962,0,"98040",47.5494,-122.216,3070,15263
7954310210,2015-04-30,615000,4,2.5,3010,6903,2,FALSE,0,"3","9",3010,0,2001,0,"98056",47.5213,-122.193,2860,6435
9407001330,2014-12-02,355000,3,1.75,2370,9750,1,FALSE,0,"4","7",1280,1090,1979,0,"98045",47.4459,-121.773,1230,9775
8123450300,2015-03-06,508000,3,1.75,1800,8462,1,FALSE,0,"3","8",1440,360,1978,0,"98052",47.6623,-122.141,2210,8436
293610020,2015-03-04,637000,4,2.75,2900,5803,2,FALSE,0,"3","9",2900,0,2007,0,"98028",47.7368,-122.232,2900,6212
4037400070,2014-08-25,450000,3,1.75,1360,5445,1,FALSE,0,"4","7",1360,0,1957,0,"98008",47.6071,-122.123,1570,7840
809003160,2014-12-18,570000,2,1,1100,4000,1,FALSE,0,"3","7",1100,0,1906,0,"98109",47.6388,-122.35,1590,4000
2822059360,2014-07-24,253101,3,2,1239,6036,1,FALSE,0,"3","7",1239,0,2009,0,"98030",47.3689,-122.175,2060,5746
1931300308,2014-05-20,5e+05,3,2.5,1210,1200,3,FALSE,0,"3","8",1210,0,2008,0,"98103",47.6543,-122.345,1210,1200
5561200980,2014-10-03,390000,4,2.25,2680,35218,2,FALSE,0,"3","8",2680,0,1986,0,"98027",47.4613,-121.997,2980,35218
9266700845,2015-04-29,325000,2,1,830,5100,1,FALSE,0,"3","6",830,0,1941,0,"98103",47.6932,-122.346,1050,5100
7805460760,2015-04-27,885000,3,2.5,2880,11443,2,FALSE,0,"4","9",2880,0,1986,0,"98006",47.5633,-122.111,2840,12530
1422029117,2014-07-11,319000,3,1.75,1640,53400,1,FALSE,0,"4","7",1640,0,1966,0,"98070",47.3944,-122.506,1850,380279
3026059361,2015-04-17,479000,2,2.5,1741,1439,2,FALSE,0,"3","8",1446,295,2007,0,"98034",47.7043,-122.209,2090,10454
1732801300,2014-10-08,1248000,2,2.5,2310,3313,2,FALSE,0,"3","9",2310,0,2006,0,"98119",47.6318,-122.365,2700,5670
1965200010,2014-11-10,6e+05,2,1,1110,3500,1.5,FALSE,0,"3","6",970,140,1912,0,"98102",47.6453,-122.327,1884,1778
8024202170,2014-08-20,510000,3,2.25,2340,6183,1,FALSE,0,"3","7",1210,1130,1929,0,"98115",47.6979,-122.31,1970,6183
1077100035,2015-01-22,320000,3,1.5,1400,9087,1,FALSE,0,"3","7",1400,0,1954,0,"98133",47.7711,-122.34,1490,8380
1461200020,2015-03-10,620000,5,2.5,3070,34991,2,FALSE,0,"3","9",3070,0,1995,0,"98059",47.4721,-122.148,2150,19515
7923700020,2014-11-21,450000,4,2,1570,7320,1,FALSE,0,"4","7",1570,0,1960,0,"98007",47.5967,-122.14,1530,8800
3821700038,2014-10-01,305000,3,3,1290,1112,3,FALSE,0,"3","7",1290,0,2008,0,"98125",47.7282,-122.296,1230,9000
3121500340,2014-07-12,690000,4,2.5,2900,23488,2,FALSE,0,"3","9",2900,0,1992,0,"98053",47.6726,-122.03,2900,34589
2525300480,2015-03-04,224975,3,1,960,12745,1,FALSE,0,"4","6",960,0,1977,0,"98038",47.3617,-122.03,1160,10488
3157600325,2014-06-20,390000,3,1,1160,3750,1.5,FALSE,0,"3","7",1160,0,1910,0,"98106",47.5652,-122.359,1530,3750
8929000050,2014-09-04,439990,4,2.5,1540,1994,2,FALSE,0,"3","8",1540,0,2014,0,"98029",47.5526,-121.999,1540,1689
9510970300,2014-09-23,775000,4,2.5,3310,5101,2,FALSE,0,"3","9",3310,0,2005,0,"98052",47.6649,-122.08,3010,5176
1441000470,2014-07-28,458000,4,3.5,3217,4000,2,FALSE,0,"3","8",2587,630,2008,0,"98055",47.4483,-122.203,2996,5418
4337000275,2015-03-17,230500,2,1,740,8853,1,FALSE,0,"3","6",740,0,1943,0,"98166",47.4793,-122.336,850,8775
3026059204,2014-05-30,825500,3,2.5,2780,11964,2,FALSE,0,"3","9",2780,0,2009,0,"98034",47.7127,-122.216,1760,9640
8141310080,2014-11-03,249950,3,2,1670,4438,1,FALSE,0,"3","7",1670,0,2014,0,"98022",47.1948,-121.974,1670,4558
1498301672,2015-03-30,467000,5,2,2080,4000,1,FALSE,0,"4","6",1040,1040,1909,0,"98144",47.5858,-122.308,1940,6000
7520400040,2014-06-20,355000,4,2.5,2040,8265,2,FALSE,0,"3","7",2040,0,1996,0,"98146",47.4973,-122.341,2160,8265
8898700440,2014-11-24,290000,2,2,1590,9375,1,FALSE,0,"3","7",910,680,1983,0,"98055",47.4585,-122.205,1560,8524
8068000305,2014-11-04,241000,3,1,1150,10000,1,FALSE,0,"3","6",1000,150,1951,0,"98178",47.5075,-122.262,1340,10000
4222310410,2014-09-29,230500,3,2.25,1690,7245,1,FALSE,1,"3","7",1160,530,1973,0,"98003",47.3505,-122.305,1690,6720
7215730200,2014-11-19,601000,4,2.5,2080,5191,2,FALSE,0,"3","8",2080,0,2001,0,"98075",47.5978,-122.017,2170,5518
3298200320,2014-06-24,445000,4,1.75,1250,7400,1,FALSE,0,"5","6",1250,0,1959,0,"98008",47.62,-122.12,990,7600
2473381150,2014-06-18,325000,3,2.75,2200,7000,1,FALSE,0,"4","7",1280,920,1977,0,"98058",47.4574,-122.169,1670,7000
1105000015,2014-06-09,417000,2,1,920,6600,1,FALSE,0,"3","6",920,0,1919,2003,"98118",47.5452,-122.27,1510,5944
1122069006,2014-07-10,540500,3,2,2800,185130,1,FALSE,0,"3","8",2320,480,1996,0,"98038",47.4133,-122.006,2200,72055
3073500111,2015-03-18,415250,3,1.5,1400,7550,1,FALSE,0,"4","7",1400,0,1953,0,"98133",47.7566,-122.337,1730,7562
7526800040,2014-08-27,716000,4,2.25,2480,9780,1,FALSE,0,"4","8",1900,580,1975,0,"98052",47.6388,-122.099,2640,9780
2887700560,2015-05-07,616500,3,2,2080,4549,1,FALSE,0,"5","7",1040,1040,1954,0,"98115",47.6886,-122.309,1620,4549
3298700012,2015-03-20,295000,2,1,720,4125,1,FALSE,0,"4","6",720,0,1943,0,"98106",47.5245,-122.354,1000,6100
1807900300,2014-12-17,830000,6,3,2530,9000,1,FALSE,0,"3","6",2530,0,1978,0,"98033",47.6716,-122.199,1886,6000
7773800015,2015-04-16,750000,4,2.25,2420,11120,1,FALSE,2,"4","8",1620,800,1952,0,"98146",47.4954,-122.366,2210,8497
5332200530,2015-04-24,1015000,5,2.5,2350,4000,2,FALSE,0,"3","9",2350,0,1993,0,"98112",47.6265,-122.296,1840,4000
2926049437,2014-10-14,425000,3,1,1180,7200,1.5,FALSE,0,"4","7",1180,0,1949,0,"98133",47.7121,-122.333,2240,7875
3526039193,2015-04-07,825000,4,3,2910,8027,1,FALSE,0,"5","8",1800,1110,1970,0,"98117",47.6939,-122.391,2390,7660
291310120,2014-12-09,355000,3,2.25,1410,1332,2,FALSE,0,"3","7",1290,120,2004,0,"98027",47.5345,-122.069,1445,1290
1232000950,2015-03-12,532000,3,1,1110,4800,1.5,FALSE,0,"3","7",1110,0,1946,0,"98117",47.6857,-122.378,1510,4320
3296000170,2014-12-29,555000,5,2.75,2810,13144,1,FALSE,0,"3","8",1440,1370,1964,0,"98007",47.6199,-122.141,2480,13144
2013802060,2014-09-27,5e+05,2,1,1760,27332,1,TRUE,4,"4","7",1300,460,1951,0,"98198",47.3799,-122.325,2590,16630
7577700185,2014-07-09,550000,4,1,1440,3600,1.5,FALSE,0,"4","7",1440,0,1924,0,"98116",47.5694,-122.385,1010,5175
8929000270,2014-05-12,453246,3,2.5,2010,2287,2,FALSE,0,"3","8",1390,620,2014,0,"98029",47.5517,-121.998,1690,1662
5126300770,2015-02-17,340000,3,2.5,2240,6000,2,FALSE,0,"3","8",2240,0,2003,0,"98059",47.4837,-122.138,2400,6000
7875400050,2014-08-27,212000,3,1.5,1060,9225,1,FALSE,0,"4","7",1060,0,1955,0,"98003",47.3217,-122.318,1270,9375
6150200330,2014-08-25,358000,3,1,1150,4681,1,FALSE,0,"3","7",1150,0,1955,0,"98133",47.7284,-122.336,1150,6800
3023059012,2014-09-10,389900,4,1,1710,117176,1.5,FALSE,0,"4","6",1710,0,1942,0,"98055",47.4497,-122.212,1940,12223
5631500400,2015-02-25,180000,2,1,770,10000,1,FALSE,0,"3","6",770,0,1933,0,"98028",47.7379,-122.233,2720,8062
7520000520,2015-03-11,240500,2,1,1240,12092,1,FALSE,0,"3","6",960,280,1922,1984,"98146",47.4957,-122.352,1820,7460
1524079093,2014-08-27,275000,3,1.75,1300,20700,1,FALSE,0,"3","7",1300,0,1962,0,"98024",47.5587,-121.904,1930,37638
624110610,2014-05-15,1085000,4,3.25,3740,12080,1,FALSE,0,"3","10",2000,1740,1988,0,"98077",47.7214,-122.056,4210,15277
1771100440,2014-06-10,360000,4,2,1630,10375,1,FALSE,0,"5","7",1630,0,1968,0,"98077",47.7566,-122.073,1360,10026
7214710210,2014-12-17,570000,4,2.25,2380,36446,2,FALSE,0,"4","8",2380,0,1977,0,"98077",47.7644,-122.072,2790,40005
8691510290,2015-05-06,385000,3,2.5,2230,8296,2,FALSE,0,"3","7",2230,0,2004,0,"98058",47.4386,-122.116,2480,5940
1036400100,2014-10-21,6e+05,4,2.5,2360,13500,1,FALSE,0,"4","8",1780,580,1973,0,"98052",47.6315,-122.103,2780,12400
7883600700,2015-01-22,157500,2,1,670,4500,1,FALSE,0,"3","5",670,0,1905,0,"98108",47.5271,-122.326,1210,4500
3276930380,2014-05-23,675000,4,2.5,2560,36601,2,FALSE,0,"4","9",2560,0,1987,0,"98075",47.5851,-121.992,2790,36601
2770606915,2014-10-20,420000,3,1.5,1050,6615,1,FALSE,0,"4","6",800,250,1950,0,"98199",47.6578,-122.39,1530,5250
2617300160,2014-08-12,420000,3,2,2020,38332,1,FALSE,0,"4","7",1010,1010,1975,0,"98027",47.4582,-122.023,2110,36590
8862500280,2014-12-30,208400,2,2.5,1570,1268,3,FALSE,0,"3","7",1570,0,2007,0,"98106",47.534,-122.365,1570,1300
8815400105,2014-06-03,5e+05,3,1.75,1620,4200,1,FALSE,0,"5","7",830,790,1945,0,"98115",47.6743,-122.285,1580,5000
2916200138,2015-02-02,375000,3,2,1260,7560,2,FALSE,0,"5","6",1260,0,1943,0,"98133",47.7225,-122.351,1260,7595
6613000935,2014-05-13,2555000,4,2.5,5300,26211,2,TRUE,2,"2","10",4570,730,1923,0,"98105",47.661,-122.269,3890,19281
4039800080,2014-05-29,1355000,5,3.5,5960,13703,2,FALSE,2,"3","10",4770,1190,1984,0,"98008",47.6151,-122.107,2810,17320
7905380080,2015-02-26,330000,5,2.5,2620,12763,1,FALSE,0,"3","7",1400,1220,1979,0,"98034",47.72,-122.213,2390,9156
798000630,2014-10-31,340000,4,2.5,2020,32710,1,FALSE,0,"3","7",1070,950,1941,0,"98168",47.4969,-122.33,1340,17700
7812801850,2014-10-15,194000,3,1,1180,6050,1,FALSE,0,"3","6",820,360,1944,0,"98178",47.4945,-122.249,1070,6050
8722100810,2014-07-08,1050000,4,2.75,2250,3433,1.5,FALSE,0,"3","8",1500,750,1927,2013,"98112",47.6382,-122.307,1970,3484
322069109,2015-05-05,411000,2,2.25,1910,108900,1,FALSE,0,"4","7",1010,900,1972,0,"98038",47.4206,-122.023,2050,108900
3275780030,2015-03-11,730000,4,2.25,2190,9009,2,FALSE,0,"4","8",1840,350,1977,0,"98033",47.6916,-122.188,2190,10251
7856601110,2015-03-25,945800,4,2.75,3360,9100,1,FALSE,0,"4","8",1760,1600,1973,0,"98006",47.5641,-122.149,2620,8925
820079101,2014-12-22,525000,3,2.25,2040,435600,2,FALSE,2,"4","7",2040,0,1983,0,"98022",47.2328,-121.945,2020,223027
3530510041,2014-07-23,188500,2,1.75,1240,2493,1,FALSE,0,"4","8",1240,0,1985,0,"98198",47.3813,-122.322,1270,4966
326049103,2014-09-22,470000,4,2.5,2470,8536,2,FALSE,0,"3","8",2470,0,2002,0,"98155",47.7699,-122.292,1690,8840
993001914,2015-01-06,344000,3,2.25,1250,1033,3,FALSE,0,"3","8",1250,0,2007,0,"98103",47.6907,-122.343,1250,1150
1231000510,2015-05-04,510000,3,1.75,1490,3800,1,FALSE,0,"3","6",700,790,1913,0,"98118",47.5554,-122.27,2180,4000
8929000040,2014-08-20,462608,3,2.5,2010,2778,2,FALSE,0,"3","8",1390,620,2014,0,"98029",47.5528,-121.999,1540,1689
7852180340,2014-09-30,430000,3,2.5,2360,6699,2,FALSE,0,"3","7",2360,0,2003,0,"98065",47.5317,-121.853,2360,4744
4364700945,2015-04-02,459000,4,2,2360,7080,1,FALSE,0,"5","6",1180,1180,1925,0,"98126",47.5261,-122.376,1340,7200
6632900574,2015-02-25,595000,5,3,2980,10064,1,FALSE,0,"3","7",1680,1300,1940,0,"98155",47.7372,-122.316,1590,7800
98020140,2014-07-08,765000,4,4,3010,7221,2,FALSE,0,"3","10",3010,0,2004,0,"98075",47.5833,-121.97,3490,7518
431500155,2014-10-24,640000,5,1.75,2020,6565,1,FALSE,0,"3","8",1120,900,1956,0,"98115",47.6821,-122.283,2020,6552
7212651100,2014-08-22,429900,4,3.25,3310,8897,2,FALSE,0,"3","9",2380,930,1991,0,"98003",47.2655,-122.31,2490,8638
7016100570,2014-12-01,467500,4,2.5,3160,7210,1,FALSE,0,"4","7",1880,1280,1969,0,"98034",47.7368,-122.183,2070,7560
9347900020,2015-01-27,230000,3,1,880,9035,1,FALSE,0,"4","6",880,0,1967,0,"98059",47.476,-122.151,1440,10350
1233100366,2014-12-15,5e+05,3,1.5,1680,17409,1,FALSE,0,"3","7",1680,0,1962,0,"98033",47.6766,-122.176,1680,9101
1562000120,2014-05-12,660000,4,2.5,2550,10000,1,FALSE,0,"3","8",1290,1260,1964,0,"98007",47.6208,-122.141,2270,8640
2767800065,2015-01-29,429000,2,1,1010,5000,1,FALSE,0,"2","7",1010,0,1924,0,"98107",47.6715,-122.365,1410,5000
8731982190,2014-06-18,274500,3,2.25,1720,9000,1,FALSE,0,"4","8",1320,400,1969,0,"98023",47.3191,-122.383,1930,8000
6121800050,2014-10-29,195000,4,1.5,2170,9948,2,FALSE,0,"3","7",2170,0,1952,0,"98148",47.4263,-122.331,1500,9750
9558021010,2014-10-03,381000,4,2.5,2130,6003,2,FALSE,0,"3","8",2130,0,2003,0,"98058",47.4518,-122.12,1940,4529
4249000100,2015-04-14,803000,4,2.5,2790,7673,2,FALSE,0,"3","9",2790,0,1989,0,"98052",47.6692,-122.136,2740,7837
4131500140,2015-02-12,175000,5,1.75,1680,8400,1,FALSE,0,"4","7",1680,0,1979,0,"98003",47.3035,-122.307,1800,8550
2767603250,2015-03-09,622000,3,2.25,1550,1919,3,FALSE,0,"3","8",1550,0,2003,0,"98107",47.6729,-122.379,1550,2918
9407101840,2014-06-20,378000,4,2.5,1890,12236,1,FALSE,0,"3","7",1230,660,1978,0,"98045",47.4491,-121.78,1390,11360
203600600,2015-03-10,685530,4,2.5,3130,60467,2,FALSE,0,"3","9",3130,0,1996,0,"98014",47.6618,-121.962,2780,44224
9407001620,2014-08-12,280000,3,2.5,1370,22326,2,FALSE,0,"3","7",1370,0,1993,0,"98045",47.4469,-121.775,1580,10920
625049359,2014-12-03,515000,3,2.25,1300,1180,3,FALSE,0,"3","8",1300,0,2008,0,"98103",47.6871,-122.339,1300,1174
7305300500,2014-12-15,290000,2,1,1200,8750,1,FALSE,0,"3","6",1200,0,1948,0,"98155",47.7548,-122.327,1100,8408
3629860060,2015-03-12,827500,5,4.25,3920,5823,2,FALSE,0,"3","9",3000,920,2000,0,"98029",47.5492,-122.008,3000,5297
856000635,2015-03-23,2225000,4,4.25,4700,10800,2,FALSE,1,"3","11",3910,790,2002,0,"98033",47.6882,-122.214,2370,7680
2301400640,2014-07-17,891000,4,2,2330,5000,1.5,FALSE,0,"5","7",1720,610,1925,0,"98117",47.6804,-122.358,2090,5000
3353401070,2014-06-25,260000,5,2.5,2025,7760,2,FALSE,0,"3","7",2025,0,2007,0,"98001",47.2671,-122.256,1664,9000
2768301482,2014-08-21,490000,3,2.25,1280,1520,2,FALSE,0,"3","8",1080,200,2008,0,"98107",47.6651,-122.368,1280,1681
7297700055,2015-03-05,306000,3,1,1190,10350,1,FALSE,0,"4","7",1190,0,1959,0,"98028",47.7428,-122.244,1850,10500
3586501075,2015-01-09,6e+05,4,2.25,2840,31720,1,FALSE,0,"3","8",1780,1060,1958,0,"98177",47.7505,-122.375,2290,29577
7116500705,2015-01-29,156000,2,1,920,5889,1,FALSE,0,"4","6",920,0,1950,0,"98002",47.3012,-122.218,1210,6180
3204930510,2015-02-24,780000,5,3.5,3190,4247,2,FALSE,0,"3","8",2430,760,2013,0,"98052",47.7016,-122.103,2580,3989
3900100265,2015-01-29,625000,3,1,1020,7650,1,FALSE,0,"3","6",1020,0,1919,0,"98033",47.6795,-122.202,1870,5500
8681660060,2014-09-29,503000,4,2.5,2470,5044,2,FALSE,0,"3","9",2470,0,2005,0,"98155",47.7728,-122.271,2790,5583
3670500710,2014-07-15,405500,3,1.5,1010,8108,1,FALSE,0,"5","7",1010,0,1954,0,"98155",47.7359,-122.309,1300,8108
3333002790,2015-01-23,243500,2,1,900,5016,1,FALSE,0,"3","6",900,0,1948,0,"98118",47.542,-122.282,1420,5184
5016003146,2014-07-10,958000,4,3.5,1800,6400,2,FALSE,2,"3","8",1800,0,1984,2011,"98112",47.625,-122.3,1700,4736
3260000700,2014-09-04,530000,3,1.75,1680,7770,1,FALSE,0,"4","7",1680,0,1967,0,"98005",47.6028,-122.167,1880,7770
3353401710,2014-09-23,227950,3,1.5,1670,8230,1,FALSE,0,"5","7",1670,0,1954,0,"98001",47.2613,-122.255,2077,4910
1257201530,2014-05-13,620000,3,1,1710,4050,1.5,FALSE,0,"3","7",1710,0,1909,0,"98103",47.6732,-122.331,1790,4896
7522600110,2014-12-29,275000,3,2,1540,10410,1,FALSE,0,"4","7",1540,0,1967,0,"98198",47.3662,-122.315,1590,7725
825049073,2014-06-30,441000,2,1.5,1190,3400,1,FALSE,0,"3","7",990,200,1919,0,"98115",47.6726,-122.32,1410,3150
9407001830,2014-07-17,338000,5,2,1860,9000,2,FALSE,0,"3","7",1860,0,1980,0,"98045",47.4484,-121.772,1390,9752
6743700317,2015-02-04,582500,2,1,1140,23779,1.5,FALSE,0,"3","6",1140,0,1966,0,"98033",47.6948,-122.172,2940,8417
415100015,2014-07-25,301000,3,1,1060,9241,1,FALSE,0,"4","7",1060,0,1956,0,"98133",47.7465,-122.339,1900,6484
5379800446,2015-02-26,284000,3,2.5,2150,9375,1,FALSE,0,"3","8",1550,600,1968,0,"98188",47.4578,-122.274,1950,9100
764000155,2014-11-07,415000,4,1.5,2700,14760,1.5,FALSE,0,"5","9",2700,0,1940,0,"98022",47.1996,-122.003,1670,7200
1868903130,2015-02-12,542000,4,1,1540,5000,1.5,FALSE,0,"4","7",1090,450,1922,0,"98115",47.6754,-122.294,1590,5000
9357000215,2015-01-27,365000,3,1,1030,4700,1,FALSE,0,"3","7",1030,0,1952,0,"98146",47.5118,-122.377,1030,4700
2228900270,2014-08-12,215000,2,1,1010,6000,1,FALSE,0,"4","6",1010,0,1944,0,"98133",47.771,-122.353,1610,7313
6681500205,2015-05-04,658500,4,2.25,1900,5000,1,FALSE,0,"3","7",1400,500,1963,0,"98199",47.6456,-122.387,1710,4994
2558600060,2015-01-23,429500,3,2.75,1650,7272,1,FALSE,0,"4","7",1230,420,1972,0,"98034",47.7232,-122.174,1770,7272
4077800247,2014-06-10,429950,3,1.5,2010,9480,1,FALSE,0,"3","8",1570,440,1951,0,"98125",47.7102,-122.281,1920,8791
6743700060,2014-07-14,585000,4,1.75,3140,12519,1,FALSE,0,"3","7",2320,820,1951,1983,"98033",47.6941,-122.173,2240,7308
2787250090,2014-06-18,562000,5,3,2795,15101,2,FALSE,0,"3","8",2795,0,1996,0,"98019",47.7301,-121.972,2750,14567
1118000080,2015-03-31,1925000,4,3.75,3600,16101,1,FALSE,0,"3","9",3600,0,1951,0,"98112",47.6308,-122.287,3650,9506
2447500015,2014-11-21,581000,2,1.75,1930,11200,1,FALSE,2,"3","8",1430,500,1951,0,"98177",47.7576,-122.37,2840,12408
